"ProlificID","condition","duration.seconds","Consent","Catch","RMTE_P","RMTE1","RMTE2","RMTE3","RMTE4","RMTE5","RMTE6","RMTE7","RMTE8","RMTE9","RMTE10","RMTE11","RMTE12","RMTE13","RMTE14","RMTE15","RMTE16","RMTE17","RMTE18","RMTE19","RMTE20","RMTE21","RMTE22","RMTE23","RMTE24","RMTE25","RMTE26","RMTE27","RMTE28","RMTE29","RMTE30","RMTE31","RMTE32","RMTE33","RMTE34","RMTE35","RMTE36","confidence_level","sex_arousal","happy","sadness","bored","attentionCheck_blank","attentionCheck_yes","Age","Gender","sexual_orientation","sexual_orientation_3_TEXT","health_symptoms","Comments","rand_order","firstClip","emotions_DO","duration.minutes","duration_z","RMTE_P_correct","RMTE1_crct","RMTE2_crct","RMTE3_crct","RMTE4_crct","RMTE5_crct","RMTE6_crct","RMTE7_crct","RMTE8_crct","RMTE9_crct","RMTE10_crct","RMTE11_crct","RMTE12_crct","RMTE13_crct","RMTE14_crct","RMTE15_crct","RMTE16_crct","RMTE17_crct","RMTE18_crct","RMTE19_crct","RMTE20_crct","RMTE21_crct","RMTE22_crct","RMTE23_crct","RMTE24_crct","RMTE25_crct","RMTE26_crct","RMTE27_crct","RMTE28_crct","RMTE29_crct","RMTE30_crct","RMTE31_crct","RMTE32_crct","RMTE33_crct","RMTE34_crct","RMTE35_crct","RMTE36_crct","RMET_mean_all","RMTE_P_gender","RMTE1_gender","RMTE2_gender","RMTE3_gender","RMTE4_gender","RMTE5_gender","RMTE6_gender","RMTE7_gender","RMTE8_gender","RMTE9_gender","RMTE10_gender","RMTE11_gender","RMTE12_gender","RMTE13_gender","RMTE14_gender","RMTE15_gender","RMTE16_gender","RMTE17_gender","RMTE18_gender","RMTE19_gender","RMTE20_gender","RMTE21_gender","RMTE22_gender","RMTE23_gender","RMTE24_gender","RMTE25_gender","RMTE26_gender","RMTE27_gender","RMTE28_gender","RMTE29_gender","RMTE30_gender","RMTE31_gender","RMTE32_gender","RMTE33_gender","RMTE34_gender","RMTE35_gender","RMTE36_gender","TV","sex_arousal_c","sex_arousal_Z"
"5d41925ef7b99500012b960e","Disclaimer-notsexual",667,"Yes","20","panicked","playful","upset","desire","insisting","worried","fantasizing","uneasy","despondent","preoccupied","cautious","regretful","sceptical","decisive","accusing","contemplative","thoughtful","affectionate","decisive","tentative","friendly","fantasizing","preoccupied","defiant","pensive","interested","hostile","cautious","affectionate","reflective","flirtatious","dispirited","serious","concerned","distrustful","nervous","suspicious",4,2,7,1,1,"","yes",44,"Male","Heterosexual or straight","","No","No comments to make - everything worked well (videos loaded and played correctly) and the questions were clear and unambiguous.",", madMen, modernFamily","madmenClip","bored|sadness|happy|sex_arousal",11.1166666666667,-0.516599380053253,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0.888888888888889,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-0.517766497461929,-0.31040742363643
"60a272d70db564387c61ede5","Disclaimer-notsexual",761,"Yes","20","panicked","playful","upset","desire","relaxed","worried","fantasizing","uneasy","relieved","preoccupied","insisting","amused","sceptical","anticipating","accusing","contemplative","thoughtful","doubtful","decisive","tentative","friendly","fantasizing","preoccupied","defiant","pensive","interested","anxious","cautious","interested","reflective","flirtatious","confident","serious","concerned","baffled","contemplative","suspicious",5,1,6,3,3,"","YES",38,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","happy|bored|sex_arousal|sadness",12.6833333333333,-0.202028363228406,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0.805555555555556,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.877703749592664
"609182ac9d9b6b4e17c6bf33","Disclaimer-notsexual",763,"Yes","20","jealous","playful","arrogant","convinced","insisting","worried","fantasizing","uneasy","despondent","preoccupied","insisting","regretful","sceptical","shy","accusing","contemplative","thoughtful","doubtful","decisive","tentative","friendly","fantasizing","preoccupied","curious","pensive","interested","hostile","cautious","interested","impatient","flirtatious","confident","serious","concerned","distrustful","puzzled","suspicious",8,6,8,1,1,"","Yes",36,"Male","Heterosexual or straight","","No","N/A",", modernFamily, madMen","modernClip","happy|sex_arousal|bored|sadness",12.7166666666667,-0.19533536287043,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0.805555555555556,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,3.48223350253807,1.95877788018851
"5f8586b33e4d65036ae018f9","Disclaimer-notsexual",683,"Yes","20","panicked","playful","upset","desire","insisting","worried","fantasizing","uneasy","despondent","preoccupied","cautious","regretful","sceptical","anticipating","accusing","contemplative","encouraging","affectionate","decisive","sarcastic","friendly","fantasizing","imploring","defiant","pensive","interested","hostile","cautious","interested","reflective","flirtatious","dispirited","serious","concerned","distrustful","nervous","suspicious",6,3,5,5,4,"","yes",40,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","sex_arousal|happy|sadness|bored",11.3833333333333,-0.463055377189449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.861111111111111,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,0.482233502538071,0.256888902319804
"5f122185c6bb8d058137b3b2","Disclaimer-notsexual",615,"Yes","20","hateful","playful","upset","convinced","insisting","worried","fantasizing","dispirited","despondent","preoccupied","cautious","regretful","sceptical","decisive","disappointed","contemplative","thoughtful","doubtful","decisive","tentative","guilty","fantasizing","imploring","contented","pensive","panicked","hostile","cautious","interested","irritated","flirtatious","confident","alarmed","guilty","distrustful","nervous","indecisive",6,3,3,1,6,"","yes",20,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","sex_arousal|happy|sadness|bored",10.25,-0.690617389360616,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0.666666666666667,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,0.482233502538071,0.256888902319804
"604516dcb387435f27f3ed6f","Disclaimer-notsexual",780,"Yes","20","hateful","irritated","upset","desire","insisting","worried","fantasizing","uneasy","despondent","preoccupied","cautious","regretful","sceptical","anticipating","accusing","encouraging","thoughtful","affectionate","decisive","tentative","guilty","fantasizing","preoccupied","defiant","iIrritated","interested","anxious","cautious","interested","reflective","flirtatious","confident","serious","concerned","distrustful","contemplative","suspicious",6,6,6,3,4,"","yes",30,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","sex_arousal|bored|sadness|happy",13,-0.138444859827638,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0.805555555555556,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,3.48223350253807,1.95877788018851
"6156b43d20238135bb48095c","Disclaimer-notsexual",705,"Yes","20","panicked","playful","upset","desire","insisting","worried","fantasizing","apologetic","despondent","horrified","insisting","terrified","sceptical","anticipating","accusing","contemplative","encouraging","doubtful","bored","tentative","friendly","fantasizing","preoccupied","curious","pensive","interested","hostile","cautious","affectionate","reflective","flirtatious","confident","serious","concerned","baffled","puzzled","suspicious",6,3,7,3,3,"","yes",34,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","sadness|bored|happy|sex_arousal",11.75,-0.389432373251719,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0.722222222222222,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,0.482233502538071,0.256888902319804
"60ef2be78a6176ef73fe4bc2","Disclaimer-notsexual",810,"Yes","20","panicked","playful","upset","desire","insisting","worried","fantasizing","uneasy","despondent","preoccupied","insisting","regretful","sceptical","anticipating","accusing","encouraging","irritated","doubtful","amused","sarcastic","friendly","embarrassed","preoccupied","curious","hostile","interested","anxious","arrogant","interested","reflective","flirtatious","confident","serious","concerned","distrustful","nervous","suspicious",7,3,5,3,5,"","yes",37,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","happy|sadness|bored|sex_arousal",13.5,-0.0380498544580061,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0.722222222222222,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,0.482233502538071,0.256888902319804
"5e46d130954b011968fcc862","Disclaimer-notsexual",831,"Yes","20","panicked","playful","annoyed","convinced","insisting","worried","fantasizing","uneasy","despondent","preoccupied","cautious","regretful","sceptical","anticipating","irritated","contemplative","thoughtful","doubtful","decisive","tentative","friendly","fantasizing","preoccupied","defiant","pensive","interested","hostile","cautious","interested","reflective","flirtatious","confident","serious","concerned","distrustful","nervous","suspicious",3,6,6,2,4,"","yes",41,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","sadness|happy|bored|sex_arousal",13.85,0.0322266493007364,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.916666666666667,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,3.48223350253807,1.95877788018851
"5f0c5a561cecb606cd7987b0","Disclaimer-notsexual",713,"Yes","20","panicked","playful","upset","desire","insisting","sarcastic","impatient","dispirited","despondent","preoccupied","bored","regretful","sceptical","anticipating","accusing","contemplative","thoughtful","doubtful","decisive","tentative","friendly","fantasizing","preoccupied","apologetic","pensive","interested","hostile","cautious","interested","reflective","disappointed","confident","serious","concerned","distrustful","nervous","suspicious",6,1,5,4,4,"","yes",21,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","bored|happy|sadness|sex_arousal",11.8833333333333,-0.362660371819817,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0.833333333333333,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.877703749592664
"5d107cf9ee28980016f1a095","Disclaimer-notsexual",523,"Yes","20","panicked","playful","upset","desire","insisting","worried","alarmed","uneasy","despondent","preoccupied","insisting","flirtatious","embarrassed","decisive","accusing","flustered","thoughtful","playful","decisive","grateful","horrified","fantasizing","imploring","apologetic","hostile","incredulous","hostile","joking","interested","reflective","grateful","confident","alarmed","guilty","terrified","puzzled","suspicious",7,1,7,1,1,"","Yes",29,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","happy|sex_arousal|sadness|bored",8.71666666666667,-0.998495405827488,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0.472222222222222,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.877703749592664
"5af5a5c3226ed5000133d67c","Disclaimer-notsexual",737,"Yes","20","panicked","playful","annoyed","desire","relaxed","sarcastic","fantasizing","friendly","despondent","preoccupied","cautious","regretful","sceptical","anticipating","accusing","contemplative","sympathetic","affectionate","decisive","tentative","friendly","fantasizing","preoccupied","defiant","pensive","interested","alarmed","reassuring","affectionate","reflective","flirtatious","confident","serious","concerned","distrustful","insisting","suspicious",6,1,6,1,4,"","yes",47,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","sadness|happy|sex_arousal|bored",12.2833333333333,-0.282344367524111,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0.722222222222222,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.877703749592664
"62029c68ef1cb18a1337c9e4","Disclaimer-notsexual",815,"Yes","20","panicked","playful","upset","desire","insisting","worried","fantasizing","uneasy","shy","preoccupied","cautious","regretful","sceptical","threatening","irritated","contemplative","thoughtful","aghast","bored","tentative","guilty","fantasizing","preoccupied","curious","pensive","interested","hostile","cautious","interested","reflective","flirtatious","joking","serious","concerned","distrustful","nervous","suspicious",4,4,4,5,3,"","yes",19,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","sadness|sex_arousal|happy|bored",13.5833333333333,-0.0213173535630674,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0.777777777777778,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,1.48223350253807,0.824185228276038
"5ed12660a41e2603213e1f87","Disclaimer-notsexual",877,"Yes","20","panicked","bored","upset","desire","insisting","worried","fantasizing","friendly","despondent","preoccupied","cautious","regretful","sceptical","anticipating","accusing","contemplative","thoughtful","playful","decisive","tentative","friendly","fantasizing","preoccupied","defiant","hostile","interested","hostile","cautious","interested","reflective","flirtatious","confident","serious","fantasizing","distrustful","insisting","suspicious",4,2,5,5,4,"","yes",46,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","sadness|sex_arousal|happy|bored",14.6166666666667,0.186165657534173,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0.833333333333333,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-0.517766497461929,-0.31040742363643
"5cb988a6b3e70d0001715d79","Disclaimer-notsexual",497,"Yes","20","panicked","playful","upset","desire","insisting","worried","impatient","friendly","despondent","preoccupied","bored","regretful","sceptical","anticipating","accusing","flustered","sympathetic","doubtful","decisive","tentative","friendly","fantasizing","imploring","curious","pensive","interested","anxious","cautious","interested","reflective","flirtatious","confident","alarmed","embarrassed","baffled","contemplative","suspicious",5,1,7,1,1,"","yes",38,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","sex_arousal|sadness|happy|bored",8.28333333333333,-1.08550441048117,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0.666666666666667,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.877703749592664
"5e2b7ca12f20ff1d0b611a6b","Disclaimer-notsexual",703,"Yes","20","panicked","playful","upset","desire","amused","worried","fantasizing","friendly","despondent","preoccupied","cautious","amused","sceptical","decisive","disappointed","contemplative","thoughtful","affectionate","decisive","tentative","friendly","fantasizing","preoccupied","defiant","pensive","interested","shy","cautious","interested","reflective","flirtatious","confident","serious","concerned","distrustful","puzzled","suspicious",7,3,7,3,3,"","Yes",31,"Male","Heterosexual or straight","","No","I put the wrong copied item int he ID section...I will send a message",", modernFamily, madMen","modernClip","happy|bored|sex_arousal|sadness",11.7166666666667,-0.396125373609695,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.777777777777778,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,0.482233502538071,0.256888902319804
"5f632eba01d0853da2464c44","Disclaimer-notsexual",879,"Yes","20","panicked","playful","upset","desire","insisting","worried","fantasizing","friendly","relieved","preoccupied","insisting","flirtatious","sceptical","anticipating","accusing","contemplative","sympathetic","playful","decisive","sarcastic","friendly","fantasizing","preoccupied","defiant","pensive","interested","hostile","reassuring","interested","reflective","flirtatious","confident","serious","concerned","terrified","puzzled","suspicious",7,2,5,5,1,"","yes",48,"Male","Heterosexual or straight","","No","",", modernFamily, madMen","modernClip","happy|sadness|sex_arousal|bored",14.65,0.192858657892148,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0.722222222222222,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-0.517766497461929,-0.31040742363643
"6039a06979e3544a49aa3912","Disclaimer-notsexual",752,"Yes","20","panicked","playful","annoyed","desire","insisting","worried","fantasizing","uneasy","excited","preoccupied","cautious","regretful","indifferent","decisive","disappointed","flustered","thoughtful","playful","decisive","tentative","guilty","fantasizing","preoccupied","curious","pensive","interested","anxious","cautious","contented","reflective","flirtatious","dispirited","alarmed","concerned","terrified","nervous","nervous",6,1,3,1,7,"","yes",31,"Male","Heterosexual or straight","","No","",", madMen, modernFamily","madmenClip","bored|sex_arousal|sadness|happy",12.5333333333333,-0.232146864839295,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0.583333333333333,"Male","Male","Male","Female","Male","Male","Female","Male","Male","Female","Male","Male","Male","Male","Male","Female","Male","Female","Female","Female","Male","Female","Female","Male","Male","Female","Male","Female","Female","Female","Female","Female","Male","Male","Female","Female","Male",NA,-1.51776649746193,-0.877703749592664
