"ProlificID","Progress","condition","duration.seconds","Consent","Catch","RT_RMTE3_Page.Submit","RMTE3","RT_RMTE6_Page.Submit","RMTE6","RT_RMTE9_Page.Submit","RMTE9","RT_RMTE15_Page.Submit","RMTE15","RT_RMTE17_Page.Submit","RMTE17","RT_RMTE18_Page.Submit","RMTE18","RT_RMTE19_Page.Submit","RMTE19","RT_RMTE21_Page.Submit","RMTE21","RT_RMTE22_Page.Submit","RMTE22","RT_RMTE25_Page.Submit","RMTE25","RT_RMTE27_Page.Submit","RMTE27","RT_RMTE28_Page.Submit","RMTE28","RT_RMTE29_Page.Submit","RMTE29","RT_RMTE30_Page.Submit","RMTE30","RT_RMTE31_Page.Submit","RMTE31","RT_RMTE34_Page.Submit","RMTE34","RT_RMTE35_Page.Submit","RMTE35","confidence_level","sex_arousal_1st","happy_1st","sadness_1st","bored_1st","sex_arosal_2nd","happy_2nd","sadness_2nd","bored_2nd","attentionCheck_blank","attentionCheck_yes","Age","Gender","sexual_orientation","sexual_orientation_3_TEXT","health_symptoms","Comments","item_order","firstSection_items","secondSection_items","Sex_clip_DO","Neutral_clip_DO","emotions_first_clip_DO","emotions_second_clip_DO","duration.minutes","duration_z","RMTE3_crct","RMTE6_crct","RMTE9_crct","RMTE15_crct","RMTE17_crct","RMTE18_crct","RMTE19_crct","RMTE21_crct","RMTE22_crct","RMTE25_crct","RMTE27_crct","RMTE28_crct","RMTE29_crct","RMTE30_crct","RMTE31_crct","RMTE34_crct","RMTE35_crct","RMET_mean_all","RMTE3_trial","RMTE6_trial","RMTE9_trial","RMTE15_trial","RMTE17_trial","RMTE18_trial","RMTE19_trial","RMTE21_trial","RMTE22_trial","RMTE25_trial","RMTE27_trial","RMTE28_trial","RMTE29_trial","RMTE30_trial","RMTE31_trial","RMTE34_trial","RMTE35_trial","Sex_clip_name","Neutral_clip_name","sex_arousal_sex","sex_arousal_neutral","happy_sex","happy_neutral","sadness_sex","sadness_neutral","bored_sex","bored_neutral","sex_arousal_diff","sex_arousal_diff_sex_Z","sex_arousal_diff_neutral_Z","sex_arousal_diff_Z"
"5dc533aa02e9a93c00d9e3ff","100","Sex_clip_1st",547,"Yes","20","6.169","flustered","4.151","fantasizing","10.023","preoccupied","3.146","contemplative","7.777","aghast","3.4","decisive","2.901","tentative","4.196","fantasizing","6.479","preoccupied","2.816","incredulous","6.625","cautious","6.701","interested","3.727","irritated","2.743","flirtatious","5.286","confident","10.587","terrified","4.598","contemplative",1,8,6,3,5,2,1,3,8,"","yes",26,"Male","Heterosexual or straight","","No","",", RMTE9, RMTE6, RMTE30, RMTE22, RMTE34, RMTE35, RMTE27, RMTE19, RMTE28, RMTE15, RMTE17, RMTE25, RMTE29, RMTE3, RMTE31, RMTE18, RMTE21","RMTE9|RMTE6|RMTE30|RMTE22|RMTE34|RMTE35|RMTE27|RMTE19|RMTE28","FL_110|FL_109|FL_104|FL_101|FL_95|FL_99|FL_108|FL_106","vidInstructionSex|SamTaylor","vidInstructionNeut|ModernFamily","|sadness_1st|happy_1st|bored_1st|sex_arousal_1st","|bored_2nd|sadness_2nd|sex_arosal_2nd|happy_2nd",9.11666666666667,-0.416669111710973,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0.647058823529412,14,2,1,10,11,16,8,17,4,12,7,9,13,3,15,5,6,"SamTaylor","ModernFamily",8,2,6,1,3,3,5,8,6,1.08801355555755,0.171621532881406,0.902797769290436
"5dc5da21d999de45a504651b","100","Neutral_clip_1st",787,"Yes","20","13.001","convinced","9.96","fantasizing","8.271","preoccupied","6.88","contemplative","8.158","doubtful","10.864","decisive","9.447","tentative","14.519","fantasizing","4.831","preoccupied","9.311","interested","9.216","cautious","15.013","interested","9.832","reflective","8.655","flirtatious","13.021","dispirited","17.504","distrustful","12.653","nervous",6,2,5,5,5,7,5,5,5,"","yes",43,"Male","Heterosexual or straight","","No","",", RMTE35, RMTE17, RMTE3, RMTE15, RMTE9, RMTE19, RMTE28, RMTE18, RMTE27, RMTE30, RMTE29, RMTE34, RMTE6, RMTE21, RMTE31, RMTE22, RMTE25","RMTE35|RMTE17|RMTE3|RMTE15|RMTE9|RMTE19|RMTE28|RMTE18|RMTE27","FL_100|FL_101|FL_98|FL_112|FL_106|FL_99|FL_105|FL_104","vidInstructionSex|FloorSex","vidInstructionNeut|MadMen","|sadness_1st|happy_1st|sex_arousal_1st|bored_1st","|happy_2nd|bored_2nd|sex_arosal_2nd|sadness_2nd",13.1166666666667,0.384299580492145,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.882352941176471,3,13,5,4,2,8,6,14,16,17,9,7,11,10,15,12,1,"FloorSex","MadMen",7,2,5,5,5,5,5,5,5,0.616864828374147,0.171621532881406,0.468200331964519
"5dcf1031b039ab061db5243e","100","Sex_clip_1st",1274,"Yes","20","3.628","desire","4.517","fantasizing","3.093","preoccupied","4.783","contemplative","6.122","playful","4.984","decisive","5.083","tentative","4.381","fantasizing","4.6","preoccupied","3.227","interested","4.234","cautious","4.364","interested","3.268","reflective","4.758","flirtatious","3.911","confident","9.609","distrustful","7.049","nervous",6,6,5,2,3,3,6,1,1,"","yes",29,"Male","Heterosexual or straight","","No","",", RMTE17, RMTE18, RMTE3, RMTE22, RMTE30, RMTE28, RMTE35, RMTE21, RMTE6, RMTE15, RMTE29, RMTE25, RMTE19, RMTE27, RMTE9, RMTE34, RMTE31","RMTE17|RMTE18|RMTE3|RMTE22|RMTE30|RMTE28|RMTE35|RMTE21|RMTE6","FL_110|FL_101|FL_104|FL_107|FL_103|FL_111|FL_98|FL_99","vidInstructionSex|BedroomOral","vidInstructionNeut|ModernFamily","|happy_1st|sex_arousal_1st|bored_1st|sadness_1st","|happy_2nd|sex_arosal_2nd|sadness_2nd|bored_2nd",21.2333333333333,2.00959855175431,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.941176470588235,3,9,15,10,1,2,13,8,4,12,14,6,11,5,17,16,7,"BedroomOral","ModernFamily",6,3,5,6,2,1,3,1,3,0.145716101190743,0.911501030192357,-0.400994542687315
"5ddd802af85b50cfcb01978e","100","Neutral_clip_1st",464,"Yes","20","8.71","desire","4.042","fantasizing","3.166","preoccupied","3.561","contemplative","5.593","doubtful","4.833","decisive","4.849","tentative","4.117","fantasizing","2.936","preoccupied","5.086","interested","4.651","cautious","6.224","contented","3.638","reflective","3.006","flirtatious","5.438","confident","4.506","distrustful","6.034","nervous",7,1,6,1,1,9,9,1,1,"","yes",34,"Male","Heterosexual or straight","","No","",", RMTE3, RMTE15, RMTE19, RMTE30, RMTE21, RMTE18, RMTE9, RMTE28, RMTE6, RMTE31, RMTE35, RMTE27, RMTE25, RMTE17, RMTE29, RMTE22, RMTE34","RMTE3|RMTE15|RMTE19|RMTE30|RMTE21|RMTE18|RMTE9|RMTE28|RMTE6","FL_99|FL_97|FL_103|FL_104|FL_109|FL_101|FL_105|FL_98","vidInstructionSex|SamTaylor","vidInstructionNeut|WallE","|sex_arousal_1st|happy_1st|sadness_1st|bored_1st","|sex_arosal_2nd|bored_2nd|sadness_2nd|happy_2nd",7.73333333333333,-0.693670784431218,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.941176470588235,1,9,7,2,14,6,3,5,16,13,12,8,15,4,10,17,11,"SamTaylor","WallE",9,1,9,6,1,1,1,1,8,1.55916228274095,-0.568257964429545,1.77199264394227
"5de398993cf27939a25abc5f","100","Sex_clip_1st",503,"Yes","20","3.907","desire","8.039","aghast","4.552","annoyed","4.575","contemplative","3.261","doubtful","5.623","decisive","7.13","grateful","5.132","confused","4.622","preoccupied","6.992","interested","8.333","cautious","5.409","contented","4.108","impatient","8.35","flirtatious","7.256","ashamed","6.201","distrustful","13.228","contemplative",4,7,8,3,1,1,5,5,8,"","yes",35,"Male","Heterosexual or straight","","No","",", RMTE19, RMTE25, RMTE29, RMTE3, RMTE30, RMTE18, RMTE22, RMTE35, RMTE34, RMTE28, RMTE21, RMTE6, RMTE31, RMTE9, RMTE15, RMTE17, RMTE27","RMTE19|RMTE25|RMTE29|RMTE3|RMTE30|RMTE18|RMTE22|RMTE35|RMTE34","FL_102|FL_106|FL_112|FL_99|FL_111|FL_110|FL_109|FL_103","vidInstructionSex|FloorSex","vidInstructionNeut|WallE","|happy_1st|sadness_1st|bored_1st|sex_arousal_1st","|happy_2nd|bored_2nd|sex_arosal_2nd|sadness_2nd",8.38333333333333,-0.563513371948212,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0.529411764705882,4,12,14,15,16,6,1,11,7,2,17,10,3,5,13,9,8,"FloorSex","WallE",7,1,8,5,3,5,1,8,6,0.616864828374147,-0.568257964429545,0.902797769290436
"5de3d4fc1d61c93cd498bb92","100","Neutral_clip_1st",700,"Yes","20","10.11","desire","14.295","fantasizing","11.748","preoccupied","8.802","contemplative","13.355","doubtful","10.213","decisive","18.316","tentative","9.597","fantasizing","11.879","preoccupied","11.128","interested","18.735","cautious","19.447","interested","9.962","reflective","9.872","flirtatious","9.538","confident","25.538","baffled","11.903","insisting",3,1,3,2,4,6,5,1,4,"","yes",49,"Male","Heterosexual or straight","","No","",", RMTE17, RMTE27, RMTE28, RMTE6, RMTE15, RMTE34, RMTE19, RMTE22, RMTE25, RMTE3, RMTE9, RMTE31, RMTE21, RMTE18, RMTE35, RMTE30, RMTE29","RMTE17|RMTE27|RMTE28|RMTE6|RMTE15|RMTE34|RMTE19|RMTE22|RMTE25","FL_95|FL_111|FL_99|FL_106|FL_108|FL_97|FL_100|FL_101","vidInstructionSex|FloorSex","vidInstructionNeut|ModernFamily","|sadness_1st|sex_arousal_1st|bored_1st|happy_1st","|sex_arosal_2nd|happy_2nd|bored_2nd|sadness_2nd",11.6666666666667,0.0939484295685149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.882352941176471,10,4,11,5,1,14,7,13,8,9,2,3,17,16,12,6,15,"FloorSex","ModernFamily",6,1,5,3,1,2,4,4,5,0.145716101190743,-0.568257964429545,0.468200331964519
"5dec460a8d43d9346487f840","100","Neutral_clip_1st",567,"Yes","20","27.357","desire","6.653","fantasizing","6.064","preoccupied","5.006","amused","4.098","playful","5.624","decisive","4.236","tentative","8.011","fantasizing","5.125","imploring","5.89","panicked","3.142","cautious","6.512","interested","3.213","reflective","13.15","flirtatious","50.978","confident","7.584","distrustful","4.032","nervous",6,1,4,7,3,6,2,1,4,"","yes",31,"Male","Heterosexual or straight","","No","",", RMTE34, RMTE9, RMTE18, RMTE6, RMTE19, RMTE31, RMTE25, RMTE27, RMTE28, RMTE3, RMTE17, RMTE29, RMTE21, RMTE15, RMTE22, RMTE30, RMTE35","RMTE34|RMTE9|RMTE18|RMTE6|RMTE19|RMTE31|RMTE25|RMTE27|RMTE28","FL_95|FL_109|FL_101|FL_106|FL_110|FL_105|FL_100|FL_97","vidInstructionSex|BedroomOral","vidInstructionNeut|MadMen","|happy_1st|sadness_1st|sex_arousal_1st|bored_1st","|happy_2nd|bored_2nd|sadness_2nd|sex_arosal_2nd",9.45,-0.349921720694047,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0.764705882352941,10,4,2,14,11,3,5,13,15,7,8,9,12,16,6,1,17,"BedroomOral","MadMen",6,1,2,4,1,7,4,3,5,0.145716101190743,-0.568257964429545,0.468200331964519
"5df52b8476f4503b36b0d45e","100","Sex_clip_1st",929,"Yes","20","36.473","desire","10.663","fantasizing","6.03","preoccupied","6.598","contemplative","6.942","doubtful","7.647","bored","8.992","tentative","21.079","embarrassed","6.098","preoccupied","49.943","despondent","13.104","arrogant","5.372","contented","17.6","impatient","10.027","flirtatious","8.221","dispirited","5.562","distrustful","10.414","contemplative",7,6,5,2,4,1,7,6,3,"","yes",33,"Male","Heterosexual or straight","","No","",", RMTE35, RMTE6, RMTE29, RMTE30, RMTE9, RMTE27, RMTE21, RMTE3, RMTE17, RMTE15, RMTE22, RMTE28, RMTE19, RMTE18, RMTE25, RMTE31, RMTE34","RMTE35|RMTE6|RMTE29|RMTE30|RMTE9|RMTE27|RMTE21|RMTE3|RMTE17","FL_110|FL_105|FL_102|FL_107|FL_108|FL_104|FL_99|FL_98","vidInstructionSex|SamTaylor","vidInstructionNeut|WallE","|bored_1st|happy_1st|sadness_1st|sex_arousal_1st","|bored_2nd|sadness_2nd|happy_2nd|sex_arosal_2nd",15.4833333333333,0.858206056712324,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0.529411764705882,8,2,5,10,9,14,13,7,11,15,6,12,3,4,16,17,1,"SamTaylor","WallE",6,1,5,7,2,6,4,3,5,0.145716101190743,-0.568257964429545,0.468200331964519
"5dfa2f835cc380799702c3c7","100","Neutral_clip_1st",516,"Yes","20","11.57","desire","9.494","fantasizing","7.84","preoccupied","10.292","contemplative","5.108","doubtful","10.008","bored","9.761","tentative","6.76","fantasizing","4.292","preoccupied","6.1","interested","6.072","cautious","5.25","affectionate","5.019","irritated","9.967","flirtatious","6.62","confident","7.013","baffled","4.822","nervous",4,1,5,3,5,6,7,2,1,"","yes",32,"Male","Heterosexual or straight","","No","",", RMTE21, RMTE30, RMTE29, RMTE25, RMTE31, RMTE22, RMTE3, RMTE15, RMTE18, RMTE9, RMTE6, RMTE28, RMTE35, RMTE27, RMTE34, RMTE19, RMTE17","RMTE21|RMTE30|RMTE29|RMTE25|RMTE31|RMTE22|RMTE3|RMTE15|RMTE18","FL_111|FL_112|FL_102|FL_97|FL_103|FL_98|FL_107|FL_109","vidInstructionSex|SamTaylor","vidInstructionNeut|MadMen","|sadness_1st|bored_1st|happy_1st|sex_arousal_1st","|sadness_2nd|bored_2nd|sex_arosal_2nd|happy_2nd",8.6,-0.520127567787209,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0.764705882352941,7,11,10,8,17,9,16,1,6,4,14,12,3,2,5,15,13,"SamTaylor","MadMen",6,1,7,5,2,3,1,5,5,0.145716101190743,-0.568257964429545,0.468200331964519
"5e0ce0bbda6bad4819153380","100","Neutral_clip_1st",466,"Yes","20","5.311","desire","5.233","impatient","5.967","preoccupied","3.243","contemplative","4.432","aghast","3.586","decisive","4.192","tentative","4.89","fantasizing","8.586","imploring","4.033","interested","2.667","cautious","8.196","contented","6.165","irritated","6.478","flirtatious","4.122","confident","4.48","distrustful","3.919","nervous",7,1,7,2,3,7,5,1,2,"","yes",27,"Male","Heterosexual or straight","","No","",", RMTE30, RMTE28, RMTE15, RMTE29, RMTE22, RMTE21, RMTE34, RMTE17, RMTE9, RMTE25, RMTE31, RMTE6, RMTE35, RMTE3, RMTE27, RMTE18, RMTE19","RMTE30|RMTE28|RMTE15|RMTE29|RMTE22|RMTE21|RMTE34|RMTE17|RMTE9","FL_104|FL_99|FL_112|FL_97|FL_95|FL_103|FL_108|FL_107","vidInstructionSex|SamTaylor","vidInstructionNeut|WallE","|happy_1st|bored_1st|sadness_1st|sex_arousal_1st","|sadness_2nd|sex_arosal_2nd|happy_2nd|bored_2nd",7.76666666666667,-0.686996045329526,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0.705882352941177,14,12,9,3,8,16,17,6,5,10,15,2,4,1,11,7,13,"SamTaylor","WallE",7,1,5,7,1,2,2,3,6,0.616864828374147,-0.568257964429545,0.902797769290436
"5e189fdc87b37c174c87ab93","100","Neutral_clip_1st",628,"Yes","20","8.147","joking","9.078","fantasizing","10.417","horrified","19.558","contemplative","8.494","doubtful","7.012","bored","13.273","sarcastic","8.801","fantasizing","6.994","preoccupied","6.645","panicked","12.301","arrogant","7.342","interested","6.867","impatient","11.052","flirtatious","8.391","confident","6.591","terrified","7.899","nervous",6,3,4,4,6,6,3,1,3,"","yes",30,"Male","Heterosexual or straight","","No","",", RMTE19, RMTE15, RMTE28, RMTE27, RMTE25, RMTE31, RMTE30, RMTE34, RMTE22, RMTE6, RMTE35, RMTE9, RMTE29, RMTE17, RMTE21, RMTE18, RMTE3","RMTE19|RMTE15|RMTE28|RMTE27|RMTE25|RMTE31|RMTE30|RMTE34|RMTE22","FL_112|FL_97|FL_111|FL_101|FL_109|FL_106|FL_108|FL_95","vidInstructionSex|SamTaylor","vidInstructionNeut|MadMen","|bored_1st|happy_1st|sex_arousal_1st|sadness_1st","|sadness_2nd|happy_2nd|sex_arosal_2nd|bored_2nd",10.4666666666667,-0.146342178092421,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0.529411764705882,17,10,12,2,14,16,1,15,9,5,4,3,13,7,6,8,11,"SamTaylor","MadMen",6,3,3,4,1,4,3,6,3,0.145716101190743,0.911501030192357,-0.400994542687315
"5e207baaa79c2b39625495cb","100","Sex_clip_1st",479,"Yes","20","9.62","desire","3.148","fantasizing","4.955","hostile","3.732","contemplative","9.067","aghast","8.747","bored","11.25","arrogant","5.6","fantasizing","4.746","preoccupied","4.223","interested","6.14","cautious","4.131","interested","11.578","reflective","3.668","flirtatious","5.042","confident","10.153","distrustful","3.265","nervous",3,7,7,6,5,1,7,4,5,"","yes",26,"Male","Heterosexual or straight","","No","",", RMTE18, RMTE19, RMTE17, RMTE27, RMTE34, RMTE22, RMTE29, RMTE3, RMTE21, RMTE28, RMTE25, RMTE15, RMTE35, RMTE9, RMTE30, RMTE6, RMTE31","RMTE18|RMTE19|RMTE17|RMTE27|RMTE34|RMTE22|RMTE29|RMTE3|RMTE21","FL_102|FL_104|FL_110|FL_97|FL_111|FL_100|FL_112|FL_99","vidInstructionSex|SamTaylor","vidInstructionNeut|WallE","|happy_1st|sex_arousal_1st|bored_1st|sadness_1st","|happy_2nd|sex_arosal_2nd|sadness_2nd|bored_2nd",7.98333333333333,-0.643610241168524,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0.764705882352941,8,16,14,12,3,1,2,9,6,11,4,10,7,15,17,5,13,"SamTaylor","WallE",7,1,7,7,6,4,5,5,6,0.616864828374147,-0.568257964429545,0.902797769290436
"5e224693c5b1b45273cfecd9","100","Sex_clip_1st",706,"Yes","20","12.825","desire","11.73","fantasizing","12.299","hostile","13.412","contemplative","12.931","doubtful","8.822","decisive","10.648","tentative","11.91","fantasizing","14.95","preoccupied","13.437","interested","12.364","cautious","14.614","contented","14.844","irritated","8.892","flirtatious","13.031","confident","11.443","distrustful","11.447","insisting",5,7,7,1,1,3,5,5,4,"","yes",38,"Male","Heterosexual or straight","","No","",", RMTE22, RMTE21, RMTE29, RMTE18, RMTE35, RMTE25, RMTE17, RMTE34, RMTE9, RMTE15, RMTE19, RMTE27, RMTE28, RMTE30, RMTE3, RMTE6, RMTE31","RMTE22|RMTE21|RMTE29|RMTE18|RMTE35|RMTE25|RMTE17|RMTE34|RMTE9","FL_110|FL_107|FL_103|FL_102|FL_100|FL_95|FL_112|FL_99","vidInstructionSex|SamTaylor","vidInstructionNeut|ModernFamily","|bored_1st|sadness_1st|sex_arousal_1st|happy_1st","|happy_2nd|sex_arosal_2nd|sadness_2nd|bored_2nd",11.7666666666667,0.113972646873593,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0.764705882352941,15,16,9,10,7,4,11,2,1,6,12,13,3,14,17,8,5,"SamTaylor","ModernFamily",7,3,7,5,1,5,1,4,4,0.616864828374147,0.911501030192357,0.0336028946386019
"5e370bc58390cf6992ba7b1f","100","Sex_clip_1st",634,"Yes","20","10.084","desire","18.754","fantasizing","24.492","annoyed","4.647","contemplative","7.845","playful","9.154","decisive","13.825","tentative","7.829","fantasizing","10.272","preoccupied","13.443","interested","9.025","cautious","8.351","interested","18.074","reflective","5.484","flirtatious","13.351","dispirited","14.865","distrustful","20.68","nervous",4,4,4,1,4,1,7,1,1,"","yes",42,"Male","Heterosexual or straight","","No","",", RMTE28, RMTE9, RMTE29, RMTE21, RMTE17, RMTE19, RMTE30, RMTE22, RMTE35, RMTE6, RMTE27, RMTE18, RMTE3, RMTE25, RMTE31, RMTE15, RMTE34","RMTE28|RMTE9|RMTE29|RMTE21|RMTE17|RMTE19|RMTE30|RMTE22|RMTE35","FL_112|FL_103|FL_108|FL_95|FL_104|FL_99|FL_110|FL_98","vidInstructionSex|SamTaylor","vidInstructionNeut|WallE","|sex_arousal_1st|happy_1st|sadness_1st|bored_1st","|sex_arosal_2nd|bored_2nd|sadness_2nd|happy_2nd",10.5666666666667,-0.126317960787343,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0.823529411764706,13,10,2,16,5,12,6,4,8,14,11,1,3,7,15,17,9,"SamTaylor","WallE",4,1,4,7,1,1,4,1,3,-0.796581353176064,-0.568257964429545,-0.400994542687315
"5e3c759575109a055e99b38a","100","Sex_clip_1st",500,"Yes","20","4.48","desire","3.608","fantasizing","4.186","preoccupied","8.533","contemplative","7.025","doubtful","10.44","aghast","5.77","grateful","5.625","fantasizing","5.546","insisting","4.469","interested","5.032","cautious","4.238","interested","5.89","aghast","4.245","flirtatious","4.662","confident","4.664","aghast","3.877","contemplative",4,7,9,1,1,1,5,1,1,"","yes",40,"Male","Heterosexual or straight","","No","",", RMTE18, RMTE21, RMTE27, RMTE28, RMTE29, RMTE9, RMTE31, RMTE25, RMTE19, RMTE15, RMTE6, RMTE17, RMTE35, RMTE22, RMTE30, RMTE34, RMTE3","RMTE18|RMTE21|RMTE27|RMTE28|RMTE29|RMTE9|RMTE31|RMTE25|RMTE19","FL_110|FL_112|FL_109|FL_97|FL_105|FL_100|FL_98|FL_95","vidInstructionSex|FloorSex","vidInstructionNeut|MadMen","|happy_1st|sex_arousal_1st|sadness_1st|bored_1st","|sadness_2nd|happy_2nd|sex_arosal_2nd|bored_2nd",8.33333333333333,-0.573525480600751,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0.647058823529412,17,11,6,10,12,1,9,2,14,8,3,4,5,15,7,16,13,"FloorSex","MadMen",7,1,9,5,1,1,1,1,6,0.616864828374147,-0.568257964429545,0.902797769290436
"5e52584cc9f6062582d99041","100","Sex_clip_1st",598,"Yes","20","8.657","desire","5.936","fantasizing","8.134","annoyed","2.969","contemplative","10.435","doubtful","9.951","amused","22.301","tentative","14.807","fantasizing","4.749","preoccupied","7.464","interested","7.783","cautious","4.708","interested","6.923","reflective","10.386","flirtatious","10.432","confident","9.753","distrustful","8.66","nervous",7,3,1,1,1,1,7,1,3,"","yes",38,"Male","Heterosexual or straight","","No","I felt it was unnecessary to show such a graphic sex scene in the first video. ",", RMTE19, RMTE25, RMTE27, RMTE18, RMTE31, RMTE3, RMTE29, RMTE35, RMTE6, RMTE28, RMTE17, RMTE21, RMTE15, RMTE30, RMTE22, RMTE9, RMTE34","RMTE19|RMTE25|RMTE27|RMTE18|RMTE31|RMTE3|RMTE29|RMTE35|RMTE6","FL_102|FL_109|FL_106|FL_110|FL_100|FL_105|FL_111|FL_98","vidInstructionSex|FloorSex","vidInstructionNeut|WallE","|bored_1st|happy_1st|sex_arousal_1st|sadness_1st","|happy_2nd|bored_2nd|sex_arosal_2nd|sadness_2nd",9.96666666666667,-0.246463264617811,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.882352941176471,6,9,16,13,11,4,1,12,15,2,3,10,7,14,5,17,8,"FloorSex","WallE",3,1,1,7,1,1,1,3,2,-1.26773008035947,-0.568257964429545,-0.835591980013232
"5e53b07f83c96c3ad4f34751","100","Sex_clip_1st",689,"Yes","20","6.257","desire","17.135","impatient","18.944","annoyed","3.657","contemplative","8.771","affectionate","10.468","decisive","5.643","grateful","5.504","fantasizing","6.076","preoccupied","4.949","interested","14.277","cautious","10.021","interested","4.491","reflective","9.868","flirtatious","7.468","confident","10.207","baffled","4.998","nervous",6,4,2,5,7,1,3,5,5,"","yes",49,"Male","Heterosexual or straight","","No","I think a warning about explicit content might have been in order, but interesting nonetheless",", RMTE30, RMTE27, RMTE6, RMTE22, RMTE9, RMTE17, RMTE25, RMTE18, RMTE3, RMTE28, RMTE31, RMTE35, RMTE21, RMTE19, RMTE29, RMTE34, RMTE15","RMTE30|RMTE27|RMTE6|RMTE22|RMTE9|RMTE17|RMTE25|RMTE18|RMTE3","FL_102|FL_99|FL_97|FL_106|FL_107|FL_101|FL_98|FL_110","vidInstructionSex|BedroomOral","vidInstructionNeut|ModernFamily","|sex_arousal_1st|sadness_1st|happy_1st|bored_1st","|bored_2nd|sex_arosal_2nd|sadness_2nd|happy_2nd",11.4833333333333,0.0572373645092053,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0.705882352941177,9,3,5,17,6,8,14,13,4,7,2,10,15,1,11,16,12,"BedroomOral","ModernFamily",4,1,2,3,5,5,7,5,3,-0.796581353176064,-0.568257964429545,-0.400994542687315
"5e56584b888eb7000a1acb2b","100","Sex_clip_1st",544,"Yes","20","4.225","desire","3.813","fantasizing","2.368","preoccupied","3.143","amused","4.621","doubtful","7.577","decisive","3.907","tentative","3.147","fantasizing","3.331","imploring","5.187","interested","2.56","cautious","5.667","contented","5.423","reflective","2.31","flirtatious","2.842","confident","4.174","distrustful","7.022","insisting",7,1,8,1,2,1,8,2,1,"","yes",30,"Male","Heterosexual or straight","","No","",", RMTE35, RMTE18, RMTE22, RMTE29, RMTE28, RMTE6, RMTE25, RMTE15, RMTE31, RMTE27, RMTE21, RMTE34, RMTE17, RMTE30, RMTE3, RMTE19, RMTE9","RMTE35|RMTE18|RMTE22|RMTE29|RMTE28|RMTE6|RMTE25|RMTE15|RMTE31","FL_103|FL_106|FL_98|FL_109|FL_100|FL_95|FL_107|FL_111","vidInstructionSex|SamTaylor","vidInstructionNeut|ModernFamily","|bored_1st|happy_1st|sadness_1st|sex_arousal_1st","|bored_2nd|sadness_2nd|sex_arosal_2nd|happy_2nd",9.06666666666667,-0.426681220363512,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0.764705882352941,15,6,17,8,13,2,16,11,3,7,10,5,4,14,9,12,1,"SamTaylor","ModernFamily",1,1,8,8,1,2,2,1,0,-2.21002753472628,-0.568257964429545,-1.70478685466507
"5e62b7646cf0bf04667c8683","100","Neutral_clip_1st",515,"Yes","20","5.942","convinced","6.205","fantasizing","4.54","preoccupied","4.976","contemplative","10.897","doubtful","10.131","bored","28.794","grateful","3.474","fantasizing","5.358","preoccupied","6.433","interested","7.534","cautious","5.376","interested","3.337","reflective","5.818","flirtatious","3.382","confident","11.193","distrustful","4.253","nervous",5,1,3,1,2,4,4,1,3,"","yes",26,"Male","Heterosexual or straight","","No","",", RMTE18, RMTE6, RMTE17, RMTE9, RMTE35, RMTE3, RMTE30, RMTE27, RMTE29, RMTE15, RMTE34, RMTE25, RMTE31, RMTE28, RMTE21, RMTE22, RMTE19","RMTE18|RMTE6|RMTE17|RMTE9|RMTE35|RMTE3|RMTE30|RMTE27|RMTE29","FL_110|FL_98|FL_104|FL_99|FL_102|FL_106|FL_105|FL_107","vidInstructionSex|FloorSex","vidInstructionNeut|MadMen","|sex_arousal_1st|happy_1st|sadness_1st|bored_1st","|sex_arosal_2nd|bored_2nd|happy_2nd|sadness_2nd",8.58333333333333,-0.523464937338056,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.823529411764706,6,2,4,10,3,1,17,15,16,12,8,14,9,7,13,11,5,"FloorSex","MadMen",4,1,4,3,1,1,3,2,3,-0.796581353176064,-0.568257964429545,-0.400994542687315
